book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang,image
2896,294,6,802,171,10,37,2007,86,4,1
1908,195,1,586,148,4,10,2012,200,6,1
1325,104,8,1980,537,7,15,2013,153,6,0
1525,112,2,517,614,7,5,2009,157,3,0
915,127,10,384,97,3,25,2020,37,5,2
732,327,8,1559,261,8,38,2011,37,2,0
42,243,4,99,167,10,29,2000,126,5,0
2008,245,1,158,611,9,45,2008,184,2,0
2373,347,3,465,286,10,35,2011,136,6,1
2410,265,4,1394,311,9,19,2007,149,6,1
700,174,7,778,640,4,26,2003,155,6,2
2480,354,9,1782,460,4,37,2020,72,5,1
535,150,2,1952,421,6,32,2000,161,5,1
1164,251,2,2702,316,4,3,2019,177,3,1
1799,450,4,789,90,7,8,2016,19,7,1
2757,101,3,458,645,7,36,2004,1,3,1
2922,17,5,620,135,1,19,2007,144,3,1
2088,117,3,1587,440,5,36,2019,165,4,0
2908,33,2,1281,132,2,15,2006,25,3,2
2773,401,6,347,101,8,37,2016,73,3,2
1850,176,1,1174,578,1,11,2007,100,2,1
897,378,9,543,87,3,21,2019,148,3,1
352,188,6,648,570,9,21,2016,64,5,2
651,206,6,1425,167,1,21,2014,121,1,2
2057,161,10,66,678,7,7,2015,171,3,2
451,241,8,2449,620,10,48,2002,9,2,2
1933,127,1,1984,311,1,44,2021,135,4,0
1963,132,9,1812,512,6,16,2004,25,5,0
1529,207,10,1337,204,3,38,2010,189,1,1
1292,347,5,778,157,1,7,2011,120,5,2
138,169,9,645,340,7,12,2010,161,7,0
2855,203,3,1620,364,8,47,2013,164,7,1
960,17,4,2207,277,8,7,2000,138,4,0
113,138,9,2486,116,5,20,2014,109,3,2
936,448,10,138,466,10,34,2014,120,7,0
1571,189,10,1836,398,10,37,2013,135,4,0
1861,124,4,340,212,9,43,2014,129,2,1
2746,194,9,2221,436,9,1,2017,71,5,2
82,351,9,2711,594,1,41,2006,80,2,2
2498,327,3,1670,214,2,16,2015,185,6,2
2643,387,4,1230,587,9,10,2005,40,3,0
2600,439,8,2504,467,5,16,2016,58,4,1
2926,136,3,802,94,7,43,2015,24,2,0
1556,262,9,2610,426,4,41,2000,124,5,2
1868,46,7,70,311,4,10,2002,106,3,0
1568,52,1,1395,140,2,50,2011,56,5,2
1868,128,1,2191,472,2,6,2019,121,4,1
1744,114,5,1721,366,5,27,2003,180,3,0
103,208,4,2209,603,4,27,2010,120,3,0
330,269,4,2642,597,2,17,2011,79,7,2
2005,383,2,1598,267,9,5,2018,99,4,0
46,168,3,292,124,5,26,2019,135,7,2
1497,203,10,1038,617,9,14,2021,89,4,2
669,56,8,1966,578,6,28,2003,17,1,0
2809,193,1,1933,255,8,42,2007,172,2,0
1225,140,10,2524,690,9,7,2017,29,3,0
422,291,6,1256,194,3,30,2007,110,7,2
1651,175,10,2395,342,5,50,2002,41,2,1
2605,388,9,1455,426,7,27,2021,99,7,2
2309,113,4,2581,323,6,50,2001,9,4,1
2533,261,7,439,549,6,49,2018,40,2,1
2113,100,9,2329,257,6,38,2015,104,1,1
183,400,10,1160,593,6,8,2012,61,6,2
1493,228,8,160,362,8,42,2003,8,7,0
1843,308,4,2460,375,6,36,2006,158,4,1
875,140,5,567,564,10,9,2001,29,4,0
2159,444,6,2523,157,3,2,2015,56,2,2
236,430,5,95,317,5,13,2010,188,6,0
2529,215,8,2157,228,1,17,2007,68,4,2
2672,294,3,2523,89,7,40,2012,30,3,0
1158,129,3,2628,574,6,26,2001,153,4,1
1509,32,7,103,673,4,9,2012,75,7,2
2551,309,10,1688,515,8,22,2016,151,7,2
1956,158,4,2592,512,2,4,2018,41,2,1
771,171,4,1464,92,4,37,2013,131,6,1
2335,131,4,439,561,6,15,2011,197,5,1
312,306,4,608,646,5,26,2005,187,3,1
836,5,7,1959,334,9,7,2003,31,6,1
790,422,1,2632,256,9,43,2011,107,3,1
309,25,9,2283,626,5,24,2006,89,5,2
2056,270,2,1653,465,9,37,2018,91,6,1
1308,152,8,1235,190,7,17,2004,15,5,0
2131,416,5,1891,588,4,19,2009,110,1,0
2891,4,1,1041,193,6,37,2012,152,7,2
631,293,4,30,136,6,20,2009,178,1,2
2254,290,5,1195,637,9,28,2010,118,3,1
2922,245,3,2201,274,10,47,2000,117,3,2
2686,104,10,1644,449,3,17,2008,60,7,1
2840,94,5,2143,649,3,29,2012,182,7,0
1298,449,1,1170,539,2,35,2012,184,3,2
511,199,2,2304,669,10,20,2018,7,4,1
109,123,6,1670,676,8,1,2014,35,6,2
449,341,6,324,370,1,49,2012,27,1,0
1214,279,10,50,400,4,27,2004,29,5,0
2839,92,6,2295,508,10,26,2004,178,5,2
2014,8,2,890,359,10,22,2012,157,1,0
723,19,2,1503,365,9,29,2005,97,2,1
912,432,4,1082,231,10,5,2002,16,4,2
746,200,4,2717,500,3,22,2001,21,6,1
645,329,8,581,508,2,27,2008,191,5,0
672,250,6,1245,271,6,12,2001,176,3,1
1132,258,9,708,472,3,5,2008,59,3,2
884,43,6,1040,255,1,21,2003,77,3,0
1074,280,9,1674,458,10,25,2016,108,6,0
2658,140,1,1956,373,6,11,2011,44,7,0
2896,345,2,2906,366,1,40,2006,186,1,2
823,334,3,1334,214,6,17,2007,25,2,2
1299,440,10,1384,123,3,33,2009,179,4,1
371,208,10,2969,91,7,45,2011,18,6,0
2896,274,10,2997,651,9,5,2011,76,5,2
2749,200,5,2660,332,8,26,2012,18,6,2
2667,215,3,1863,311,1,10,2011,48,3,1
1405,427,9,1875,248,6,19,2016,47,4,1
1738,293,5,2743,394,10,5,2011,105,6,0
757,252,9,1649,129,3,26,2006,8,6,0
1266,306,7,1248,373,8,23,2007,64,6,2
2241,115,6,1695,688,1,16,2010,63,2,1
2647,111,5,13,183,9,30,2009,41,3,2
1573,320,6,498,680,5,25,2007,111,2,1
745,377,5,1377,684,4,27,2007,53,3,0
940,189,6,2042,613,1,13,2008,168,3,0
836,345,4,517,562,10,7,2000,16,5,0
1276,402,1,186,161,3,3,2020,130,1,2
1044,169,9,2029,548,8,30,2016,151,7,2
2001,437,1,535,262,10,4,2016,7,3,1
2960,396,3,2124,206,8,3,2008,126,3,0
12,396,3,1320,367,8,32,2010,98,7,2
1324,56,4,925,603,1,50,2005,199,6,2
1549,277,1,2708,380,5,43,2018,181,1,0
1612,255,10,306,351,10,6,2017,161,5,0
2218,255,9,2346,572,2,9,2006,80,6,0
426,402,5,7,177,7,21,2005,179,4,2
1142,128,2,333,568,7,36,2011,28,1,1
2314,152,6,2436,428,7,7,2009,73,7,0
2276,100,9,1698,352,7,23,2007,24,6,0
2297,372,5,306,537,1,33,2003,165,3,0
801,208,1,2009,505,6,12,2007,136,7,0
1313,228,3,266,267,9,33,2018,17,2,1
1014,225,4,1591,160,6,22,2006,160,3,0
1320,306,8,1719,546,7,37,2012,136,3,0
546,171,4,1541,541,4,47,2019,199,5,0
2465,117,7,1367,416,5,49,2016,12,6,0
2633,17,7,2337,477,10,34,2009,180,5,2
2548,350,4,1856,660,10,3,2010,110,2,0
1909,253,9,975,527,4,35,2005,165,1,2
1555,221,5,88,614,2,1,2009,21,6,1
1634,160,2,871,326,9,23,2004,81,2,0
2493,100,10,2587,542,2,25,2013,108,3,0
1505,140,4,727,333,3,46,2009,164,2,0
1047,63,10,1382,457,2,47,2007,22,6,1
1275,272,5,1239,337,6,21,2000,183,7,1
993,188,4,1571,290,4,25,2009,144,1,2
635,233,9,2712,89,6,7,2018,121,4,2
313,325,10,178,617,5,27,2007,90,6,1
1404,126,7,1408,538,10,44,2013,30,4,1
780,183,4,2737,699,8,14,2003,32,4,2
403,355,9,2737,382,9,21,2002,154,1,1
2501,222,5,2847,125,10,49,2018,97,4,0
2702,180,10,381,525,5,31,2015,179,6,0
374,406,1,1111,498,2,42,2007,118,5,1
2256,87,8,13,309,1,46,2018,80,6,2
920,146,9,1299,88,5,21,2018,3,7,1
223,293,5,2253,569,2,1,2012,147,5,0
1225,433,5,125,243,8,48,2017,156,6,1
564,401,5,1887,91,5,34,2016,200,7,0
1710,289,3,1835,544,10,34,2005,25,5,0
1326,171,4,897,575,1,34,2017,44,2,1
2024,278,4,2491,662,4,5,2003,169,5,0
211,187,9,1209,258,6,27,2015,88,4,1
1901,242,10,1449,463,7,7,2002,3,2,0
581,223,7,934,465,1,41,2014,135,3,0
7,291,4,2616,402,1,47,2002,85,1,0
1767,396,1,2959,391,3,39,2009,43,4,1
791,239,4,2847,99,4,10,2000,11,1,2
1745,80,2,42,197,1,27,2009,61,1,1
2975,329,8,420,581,2,30,2013,73,6,0
2704,353,8,2404,251,9,2,2007,29,1,2
182,285,6,1069,519,6,21,2021,35,2,2
2188,450,6,1202,518,6,24,2012,157,6,2
2903,75,1,1162,352,1,5,2012,121,2,1
2889,245,9,293,574,2,11,2015,81,2,0
1617,309,9,228,685,5,35,2010,56,7,2
504,197,6,1164,203,10,43,2017,138,2,1
1509,433,5,1945,621,7,17,2006,161,7,2
113,371,1,1898,631,5,45,2011,37,4,2
1466,275,4,16,202,7,46,2018,151,2,0
57,447,5,625,452,6,22,2006,7,6,1
2429,315,8,2368,551,4,48,2007,98,6,0
264,221,1,643,485,9,40,2005,197,4,0
2524,257,1,1350,478,5,45,2016,57,2,1
2646,393,4,2595,483,10,44,2003,48,4,0
2861,370,8,2937,270,7,43,2000,112,3,2
618,42,9,654,580,6,45,2012,162,5,0
1797,113,3,1860,481,6,48,2008,164,5,0
984,294,2,977,392,2,3,2005,37,5,1
398,171,1,1708,84,3,9,2016,179,4,2
19,311,2,1116,577,1,16,2017,186,6,1
2518,372,5,2157,538,3,49,2009,39,7,1
1997,386,5,125,291,7,7,2016,20,3,2
883,366,1,2712,595,10,5,2015,187,7,0
65,212,9,642,670,7,44,2001,39,6,1
901,227,6,358,497,6,17,2001,157,2,2
2825,10,6,669,402,9,40,2001,38,2,2
576,213,7,2477,476,7,18,2002,124,2,2
679,82,7,1842,499,10,1,2019,174,3,2
2090,265,2,698,481,2,13,2003,199,2,1
1973,293,5,1166,420,5,45,2006,120,7,0
870,95,3,2785,697,4,16,2010,183,5,2
2253,233,2,2479,304,3,23,2019,19,3,2
1581,123,7,326,124,3,44,2002,188,6,0
752,253,10,646,492,10,37,2005,50,5,0
359,122,2,1975,370,7,21,2005,176,6,0
95,206,2,1109,524,7,46,2021,155,2,2
1785,221,7,2901,84,8,20,2007,12,7,0
2162,392,6,432,318,4,38,2013,139,2,2
1378,49,2,2290,403,10,33,2006,50,2,1
2991,383,4,2792,337,9,14,2020,81,4,0
1486,109,7,1848,663,7,10,2015,170,4,2
2981,418,10,496,348,1,3,2019,138,7,1
2274,434,5,1946,202,4,39,2020,78,5,2
1914,310,7,1362,496,4,42,2017,119,3,2
2532,256,9,2655,596,6,10,2002,28,6,1
615,263,5,242,187,7,38,2017,180,3,1
738,378,6,2725,345,4,22,2001,122,5,1
685,13,9,2434,522,2,39,2003,81,4,1
994,201,7,1553,383,8,17,2020,30,3,0
1682,78,3,756,176,10,2,2012,149,7,0
557,446,5,66,276,9,4,2013,132,1,2
2939,31,8,2720,106,6,26,2005,170,6,2
1731,224,8,382,326,1,31,2003,146,6,0
974,419,2,1627,686,1,19,2005,101,4,2
2163,247,8,2064,176,3,27,2016,28,4,1
698,98,5,2174,636,2,17,2000,117,5,0
2395,70,9,1738,620,8,5,2020,106,4,2
1261,139,10,70,609,6,17,2000,97,7,1
655,235,5,1959,377,5,31,2001,58,6,1
1486,124,9,1026,648,7,8,2016,38,1,2
1218,54,9,1638,146,8,15,2009,174,4,1
1399,443,10,2844,473,6,22,2003,147,6,0
1921,400,7,2075,119,4,9,2010,5,4,1
2699,144,2,2726,586,1,32,2007,8,6,2
1797,298,1,45,692,6,33,2011,172,4,2
1865,304,3,1792,482,2,1,2011,155,4,1
503,176,7,2302,651,10,42,2011,62,3,0
2279,181,6,705,683,9,27,2019,144,2,2
2722,223,5,933,117,3,26,2020,111,4,2
2869,354,1,316,333,2,22,2015,195,7,1
1036,95,6,1062,297,9,5,2000,130,2,1
2208,423,2,2466,131,6,19,2006,15,7,1
2975,5,1,2002,648,2,27,2021,76,4,1
1597,120,4,2923,435,3,17,2003,185,5,1
2162,46,4,1602,578,9,33,2002,1,2,1
709,219,5,1554,669,7,26,2005,128,1,1
2803,447,6,1799,631,10,12,2001,130,5,1
2458,301,5,1664,270,1,15,2007,189,1,0
1278,219,1,1419,271,9,28,2010,99,1,0
2156,367,1,1000,503,5,35,2003,64,5,2
2868,32,7,2720,197,2,20,2008,5,4,0
1539,281,3,700,206,8,26,2008,105,5,0
2934,85,10,1458,680,10,20,2021,30,7,1
2664,30,1,2080,320,10,22,2006,57,3,2
5,243,8,2800,472,3,38,2008,153,3,0
1923,130,9,1452,560,6,22,2006,11,1,2
2913,415,8,2418,398,4,49,2015,183,5,1
1417,274,8,1258,186,8,22,2004,98,4,2
486,133,2,752,198,3,38,2002,106,4,0
1028,185,6,139,295,8,2,2002,44,1,2
880,172,2,566,432,7,8,2011,20,1,1
83,211,6,2249,122,8,45,2007,116,4,0
172,154,2,4,496,7,38,2009,192,7,0
410,18,3,2403,477,7,4,2004,104,2,1
1921,349,1,2224,75,2,38,2004,50,7,1
2200,427,1,458,604,2,32,2017,11,5,2
1707,231,9,769,422,10,21,2017,180,3,2
2483,131,2,615,216,1,30,2001,100,6,2
1534,187,7,2851,81,7,10,2001,65,3,0
2188,247,10,901,397,3,23,2012,3,5,1
1880,2,7,2807,369,7,41,2001,195,1,0
1114,243,1,1443,532,5,28,2003,17,6,2
1868,110,5,2952,114,3,49,2010,178,4,0
2884,270,1,629,619,7,47,2005,97,3,2
1335,209,2,650,175,6,48,2001,44,6,1
2145,381,2,532,673,10,2,2018,75,3,2
150,197,2,2248,336,5,21,2016,148,4,2
459,166,8,1345,496,1,35,2020,183,6,1
70,306,1,322,234,4,16,2019,104,5,2
1657,336,9,1553,364,3,45,2005,71,6,0
471,384,3,2109,291,1,41,2004,35,1,0
2315,328,2,2442,549,5,31,2019,152,3,0
2127,10,10,1306,649,1,7,2001,154,7,1
1312,156,10,2688,421,4,47,2007,93,6,0
1955,126,2,570,470,9,25,2006,102,5,1
1187,123,1,66,152,6,43,2001,186,7,2
2452,377,5,248,392,4,36,2006,30,1,2
742,374,3,862,646,7,14,2001,69,7,0
2889,14,10,978,561,4,45,2019,76,2,0
922,118,1,1458,168,8,45,2020,189,1,2
1369,33,1,2955,463,4,42,2017,140,3,1
2197,277,4,1084,394,5,46,2008,163,3,0
1837,419,10,930,310,3,43,2009,107,5,0
2968,250,8,298,288,4,39,2018,121,1,1
607,221,10,885,91,10,33,2004,65,5,0
1321,169,3,2799,646,6,42,2011,188,6,1
606,417,9,2889,102,3,10,2000,90,5,0
217,262,6,2094,288,10,26,2003,18,7,0
668,38,8,2478,288,4,4,2014,136,6,1
1591,181,2,87,300,3,31,2002,71,1,1
612,430,10,185,690,3,25,2015,180,1,0
214,248,1,2202,122,4,9,2004,195,5,0
827,388,2,355,486,7,20,2021,63,1,1
103,21,10,414,400,10,46,2012,178,7,0
2678,289,8,1268,442,6,30,2019,198,2,2
2940,67,8,676,232,8,40,2007,116,3,0
2151,232,9,1957,313,2,8,2015,186,6,2
669,59,3,2972,395,4,4,2012,30,4,1
2906,36,10,1835,95,6,42,2008,157,5,1
2094,72,4,1196,674,9,39,2006,113,3,1
2912,251,6,939,76,4,47,2000,194,2,2
56,65,5,1265,237,9,50,2001,161,7,1
1584,342,4,2873,155,1,17,2005,113,6,1
1659,378,9,125,280,10,28,2000,119,3,2
1858,230,10,431,190,3,12,2016,116,1,1
131,345,2,2320,531,2,43,2018,120,2,1
2529,404,3,1801,476,3,46,2020,94,7,0
1818,70,3,2525,289,6,12,2021,178,2,2
2141,231,1,844,166,4,21,2000,3,5,2
1154,333,3,708,276,5,32,2015,35,6,2
487,317,10,169,416,4,28,2005,188,5,1
2222,113,9,2322,443,6,23,2003,48,2,2
1141,443,5,2453,692,7,44,2016,72,1,2
2008,25,4,2362,159,8,19,2016,199,6,0
514,88,10,509,358,4,47,2005,122,2,1
756,308,3,758,99,1,20,2007,137,7,1
963,270,10,2179,369,10,30,2008,92,7,2
1296,305,4,59,138,9,22,2014,80,7,1
185,316,1,1285,291,2,33,2002,96,4,0
2966,283,6,1315,140,4,42,2019,185,1,0
2225,197,9,774,491,4,15,2002,71,7,1
1899,387,10,1821,453,2,35,2003,157,1,1
2661,138,10,3,409,2,23,2010,186,7,1
469,231,3,1325,664,2,37,2004,117,4,0
1689,77,6,535,411,9,39,2015,164,3,1
1653,423,9,1088,350,5,33,2006,159,7,2
648,353,3,951,609,7,31,2004,136,5,0
2757,181,5,833,295,4,29,2009,13,1,1
890,100,3,309,232,2,17,2002,22,5,2
1837,363,8,2401,682,9,33,2007,68,1,1
2077,413,3,2408,278,6,38,2000,28,2,0
2717,331,3,372,664,8,6,2008,41,2,2
2108,415,3,710,260,2,14,2019,66,5,1
1153,139,4,1927,690,4,41,2017,197,5,1
2645,443,8,2097,356,3,24,2007,43,5,1
741,393,5,1719,660,1,42,2021,77,1,2
2799,281,4,2245,159,9,8,2017,108,1,2
265,32,8,1406,671,3,2,2007,120,7,0
338,1,5,76,266,1,50,2010,143,3,0
1629,420,6,2386,348,10,38,2008,177,6,1
2424,251,8,847,489,10,7,2020,113,2,0
110,300,4,1973,677,6,36,2014,143,4,0
607,326,3,2841,98,1,30,2002,163,5,1
1465,104,7,1342,634,4,46,2008,160,6,1
2759,366,4,1112,252,6,25,2015,103,7,2
234,21,5,758,322,9,7,2004,159,5,0
50,227,5,812,650,4,50,2011,27,4,0
2727,146,6,2507,206,1,14,2001,83,4,0
629,389,10,2215,655,3,22,2006,6,7,1
1600,289,6,10,624,3,11,2008,151,2,2
1381,199,10,1637,475,6,20,2010,173,5,1
2611,278,3,228,529,9,4,2018,66,1,1
1503,304,9,2356,278,2,18,2021,141,7,1
1351,39,5,1571,370,2,18,2014,172,1,1
793,190,6,1712,645,5,12,2005,79,5,1
539,239,4,2513,540,1,21,2021,196,6,1
2881,423,9,532,487,8,14,2012,111,4,2
620,427,10,1964,264,10,29,2011,16,4,0
676,355,8,452,644,7,47,2020,1,1,1
2709,355,8,265,335,9,50,2001,7,7,0
1671,42,8,1858,406,3,29,2019,84,1,0
2892,336,7,667,203,4,29,2011,16,1,0
117,154,7,2377,511,8,29,2021,15,2,2
1424,346,3,149,551,10,38,2006,186,6,1
573,262,1,30,324,7,38,2018,2,3,0
1881,231,10,2190,218,10,13,2019,152,5,0
1119,176,9,1440,596,8,24,2013,163,7,2
121,100,7,1192,483,1,27,2014,55,1,0
1656,252,3,1035,634,5,28,2008,166,2,0
630,2,3,2030,112,4,12,2019,52,7,0
1860,185,10,1044,563,4,16,2013,28,1,2
2988,296,10,286,605,6,36,2006,164,5,1
1141,157,4,1098,379,2,45,2019,150,1,1
2995,387,6,1660,677,2,1,2007,16,1,1
914,133,3,2898,680,7,39,2015,55,2,2
10,448,1,1409,134,7,24,2005,119,5,1
2287,450,4,2347,273,1,29,2015,27,2,0
1273,342,8,1957,154,6,16,2001,125,7,1
2192,175,9,2314,637,10,11,2021,197,2,0
2480,43,2,665,642,3,13,2010,78,6,1
2643,295,7,1155,660,4,3,2010,160,4,2
1279,405,1,2352,504,7,46,2009,41,3,1
1527,48,6,1922,259,2,22,2019,14,5,0
1215,19,4,1486,473,4,46,2011,88,2,2
202,168,4,1721,506,5,2,2004,73,4,1
649,173,2,1380,223,9,20,2017,172,1,1
350,339,4,2149,463,5,46,2019,157,7,1
36,193,9,887,497,10,1,2012,29,6,1
2364,53,7,152,241,3,14,2017,186,1,0
180,137,9,152,565,3,20,2001,6,7,1
10,44,1,678,88,7,16,2004,119,2,2
1695,93,1,955,170,3,10,2013,94,3,0
1280,303,9,1809,256,5,1,2002,116,7,1
2638,17,1,490,279,3,8,2006,78,5,1
2976,389,2,213,490,1,49,2021,115,6,0
1428,62,7,404,564,9,32,2008,68,1,2
2378,431,9,1596,599,1,12,2010,179,3,2
2344,16,5,1572,642,7,44,2018,51,6,1
43,134,2,264,216,9,41,2016,123,2,2
409,413,10,1883,558,7,37,2006,79,4,2
2693,300,3,1013,158,8,6,2006,46,1,2
1568,120,7,873,138,7,8,2011,37,5,1
660,309,8,821,606,1,32,2013,100,5,2
862,91,3,1077,699,2,28,2016,170,1,1
2827,127,1,1153,680,8,5,2008,192,4,2
1847,102,3,186,570,2,19,2007,188,7,1
2651,432,5,90,268,5,30,2021,130,5,1
1443,230,9,2336,470,7,23,2007,104,7,2
1777,362,2,2528,644,1,44,2018,104,6,0
2279,339,7,660,650,7,38,2000,180,1,2
908,341,10,1001,456,2,24,2002,124,5,1
1476,24,6,1976,257,4,21,2014,175,7,0
1389,240,2,851,226,4,34,2000,107,5,0
2891,102,10,2963,535,1,30,2021,89,3,2
2498,160,2,351,248,10,30,2010,10,7,0
1726,353,8,1003,349,4,10,2017,125,4,2
1768,124,7,399,445,7,33,2016,51,3,0
2621,371,1,2581,590,1,49,2010,146,5,1
646,301,4,588,79,2,50,2008,24,3,2
835,160,10,1666,653,1,2,2012,184,5,2
2844,140,5,2470,447,1,20,2015,49,4,1
2057,366,7,114,280,6,34,2002,108,5,2
548,176,4,1890,213,5,24,2019,4,6,2
1900,427,1,2918,428,4,34,2002,80,7,0
1489,250,8,2919,473,5,2,2021,146,2,0
774,285,10,2752,678,10,11,2000,82,3,1
2319,237,5,302,90,4,30,2007,123,5,1
2746,393,1,908,134,3,30,2007,169,5,2
2739,96,8,818,629,4,50,2006,99,3,2
1928,210,8,1847,699,6,16,2008,3,7,2
1062,79,5,894,182,5,50,2002,175,1,2
188,326,5,351,540,8,9,2012,152,7,2
1753,259,7,1333,356,1,2,2002,88,3,2
428,397,7,1419,667,10,5,2010,31,4,1
2140,423,2,2094,333,1,12,2018,19,6,0
2398,396,1,2926,380,3,46,2015,49,4,2
982,74,10,1525,93,8,9,2007,48,2,1
1240,78,5,2995,406,9,16,2012,18,5,1
791,202,5,1230,567,6,49,2000,86,4,2
2925,21,9,162,434,6,45,2009,121,5,0
184,362,3,1086,166,6,13,2010,133,4,0
1372,239,4,2334,358,2,24,2010,195,1,1
1555,275,10,703,510,8,28,2003,85,2,1
258,436,9,2323,451,10,15,2003,85,2,2
68,387,8,2292,328,9,16,2013,111,5,0
2332,224,4,134,290,10,32,2011,15,5,2
304,123,4,2937,638,8,35,2006,25,2,0
1379,218,10,1008,271,8,33,2008,55,3,2
856,22,6,884,520,7,33,2012,130,5,2
1011,15,4,2926,540,9,29,2013,157,5,0
2868,217,5,901,511,5,34,2019,2,7,2
972,172,5,2276,356,4,6,2005,89,3,1
2151,98,8,1751,586,2,38,2012,24,4,1
2695,245,4,396,121,9,49,2007,29,7,0
1041,341,6,237,404,8,18,2008,171,1,0
177,405,7,485,692,2,2,2008,193,5,0
116,261,9,738,222,10,22,2006,33,5,1
2260,264,5,2162,585,4,32,2004,11,6,2
2579,373,7,1323,183,1,34,2007,80,3,2
2345,45,4,2556,318,6,36,2005,63,5,0
1746,5,3,1117,444,1,37,2000,180,7,0
1859,331,8,2955,238,5,3,2002,122,2,1
1683,35,1,127,101,10,1,2002,9,6,2
1841,125,3,2604,536,8,7,2016,12,4,2
1643,298,7,1238,258,7,44,2008,139,4,0
323,328,1,2266,454,5,7,2007,62,5,0
2329,158,5,1911,359,3,39,2003,51,4,0
2641,228,2,2041,205,5,13,2008,35,5,0
294,330,2,86,273,3,6,2016,51,1,2
2403,378,7,771,217,2,5,2010,106,4,2
282,435,6,135,547,2,13,2015,27,5,0
2624,439,6,1036,320,4,36,2016,5,4,1
695,443,8,2163,383,6,31,2011,45,5,0
2756,305,2,2018,335,4,48,2000,110,4,0
1563,247,4,2880,155,8,21,2018,32,4,1
1671,326,10,2380,298,3,32,2007,37,4,1
2596,112,6,902,423,2,25,2014,18,7,0
2526,194,5,1863,235,7,12,2014,198,7,0
248,404,4,1184,333,10,50,2018,78,1,0
2594,238,4,687,198,5,32,2000,41,2,1
2208,22,6,890,569,10,14,2000,193,2,1
252,293,8,2051,678,4,13,2000,188,7,0
855,79,8,616,523,10,14,2021,63,4,2
700,35,1,1181,199,4,25,2004,198,1,0
2799,203,6,1305,351,7,2,2012,70,5,2
2337,206,7,553,561,5,39,2011,42,6,1
1881,1,3,2335,298,10,39,2006,27,7,2
2681,214,5,452,642,10,17,2018,189,4,0
2955,2,8,2950,575,2,3,2017,67,6,1
1580,174,9,2411,295,4,15,2007,43,1,0
1160,267,4,2693,580,8,42,2015,29,7,1
47,381,6,533,373,2,20,2007,117,3,2
2887,140,7,585,483,2,3,2011,17,3,1
2172,163,10,17,143,6,2,2008,41,3,0
2054,336,1,1463,624,8,15,2010,149,4,1
764,386,2,2930,85,7,30,2017,188,6,1
1333,259,8,222,651,5,6,2003,120,2,1
2541,305,10,260,239,2,2,2016,5,7,1
315,182,2,320,666,1,26,2001,66,4,0
89,317,8,473,224,8,3,2002,21,3,2
1750,181,6,1339,359,4,18,2020,168,4,1
2555,327,10,2012,418,10,1,2021,88,5,1
2667,91,6,572,193,6,4,2003,35,4,0
990,96,1,1546,466,6,48,2012,71,4,2
2106,32,10,2464,226,4,19,2019,29,4,0
1592,343,10,1590,97,4,26,2010,143,2,0
1844,441,10,518,526,7,13,2020,165,7,0
2900,304,2,339,400,2,22,2008,54,7,2
720,269,3,772,453,9,36,2013,80,5,1
213,245,1,623,412,1,46,2014,137,1,1
61,407,10,1631,630,1,43,2011,158,6,0
2305,251,6,597,503,10,45,2017,65,1,1
628,37,10,512,187,3,45,2008,120,4,2
994,385,4,712,694,3,21,2011,144,7,1
2729,298,2,56,622,4,13,2015,12,3,1
2258,30,3,1189,106,9,1,2014,86,3,0
1898,67,2,2201,268,5,35,2016,195,2,1
2525,88,6,2246,630,8,12,2003,157,5,1
935,70,4,1543,555,4,49,2006,15,1,2
2886,88,3,753,220,8,17,2005,9,2,1
942,59,3,832,531,1,37,2009,129,3,1
501,269,7,2556,195,1,50,2005,114,2,1
2984,417,4,2497,229,10,13,2014,67,5,2
1802,185,2,2018,110,6,15,2020,149,5,0
1,135,10,174,629,1,1,2016,20,3,2
2043,118,3,367,458,3,13,2021,79,4,0
2655,299,3,1862,419,8,45,2002,150,3,0
607,145,1,2548,661,1,46,2019,177,1,0
1044,413,5,18,611,8,8,2003,135,2,1
2544,316,5,101,403,7,7,2005,198,3,0
693,21,9,1009,436,6,24,2007,195,6,0
901,223,4,1426,456,5,25,2012,85,3,1
682,65,6,933,666,4,31,2016,128,5,1
181,106,10,1320,430,9,18,2013,163,1,2
177,329,7,2355,285,8,37,2020,142,4,0
2686,306,1,903,362,6,27,2005,75,2,0
1697,85,5,2840,322,1,30,2007,16,6,1
802,83,1,1578,507,3,17,2021,184,2,1
1281,113,10,2788,515,5,33,2020,90,3,1
932,23,2,800,413,3,5,2014,152,5,2
1158,332,2,1520,250,3,50,2021,117,1,2
365,130,1,1068,541,8,17,2010,185,1,0
799,250,10,1529,403,1,14,2000,28,6,1
584,74,6,1273,311,9,29,2002,198,2,1
2911,427,4,1656,683,5,47,2008,154,3,1
2444,259,1,1218,80,6,37,2009,178,3,0
84,408,7,770,155,7,43,2002,12,7,0
1057,371,5,1607,314,7,3,2001,149,4,1
2514,46,8,1039,637,3,36,2015,148,2,2
2432,170,1,2828,470,2,44,2020,116,7,2
2914,233,3,1888,588,6,49,2012,94,7,1
1508,401,2,1842,462,10,39,2002,125,7,1
314,183,8,2598,483,1,10,2013,196,5,2
2213,176,10,258,656,8,7,2004,32,7,0
2110,303,4,1261,193,8,32,2004,93,2,1
265,196,8,520,486,1,44,2016,82,7,2
616,232,10,2318,113,7,10,2011,54,1,2
